index,layout,letters,positions,average_score,engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger,engram_order
97,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,CX.ZPQ['/",xfom  ulpkhaei  tnsrvgyd  cwbzjq,"DJSEFKL;AIVMURWO,CX.ZPQ['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
98,"etaoinsrhldmfwyvkjcupgbxqz -> KFJILASD;EVURMOCW,Q[ZPX.'/",cklf  moygnsrt  aeihpbvd  wjxzuq,"KFJILASD;EVURMOCW,Q[ZPX.'/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
99,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMURWOC,X.ZPQ['/",xfom  ulpkhaei  tnsrvygd  cwbzjq,"DJSEFKL;AIVMURWOC,X.ZPQ['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
100,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CX[ZPQ'./",xpom  ulfvhaei  trnsygkd  cbqzwj,"DJSEFL;KAIVMUROW,CX[ZPQ'./",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
101,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,OZ[XQP'./",bylm  cakxsnrt  eiohupwd  gvqzfj,"JFILKSAD;EVURMCW,OZ[XQP'./",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
102,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMRUWC,OQ[ZPX.'/",pfou  mlkvhiea  trsnbxgd  cwjzyq,"DJFES;LKAIVMRUWC,OQ[ZPX.'/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
103,"etaoinsrhldumwyvkjcfpgbxqz -> KFJILASD;EVRUMOCW,Q[ZPX.'/",cklu  moygnsrt  aeihpbvd  wjxzfq,"KFJILASD;EVRUMOCW,Q[ZPX.'/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
104,"etaoinsrhldumfpgybcwvkxjqz -> DKFES;LJAIVRUMWOC,Q/ZPX.'[",cpou  mlgkhiea  rtsnvxyd  fbjwzq,"DKFES;LJAIVRUMWOC,Q/ZPX.'[",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
105,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,Q.ZPX['/",gpom  ulfkhiea  tnsrvxyd  cbwzjq,"DJFESKL;AIVMUROWC,Q.ZPX['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
106,"etaoinsrhldcmfpykjugwbvxqz -> DJFESKL;AIVMURWOC,Q.ZPX['/",upof  mlybhiea  tnsrwvkd  cjgzxq,"DJFESKL;AIVMURWOC,Q.ZPX['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
107,"etaoinsrhldcumfwykpgbvxjqz -> DJFES;LKAIVMURW,COQ[ZPX.'/",pfom  ulkvhiea  trsnbxyd  cwjzgq,"DJFES;LKAIVMURW,COQ[ZPX.'/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
108,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMURWOC,X[ZPQ.'/",xfom  ulpkhaei  trsnvygd  cwjzbq,"DJSEF;LKAIVMURWOC,X[ZPQ.'/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
109,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMURWOC,Q.ZPX['/",yfom  ulpkhiea  tnsrvxgd  cwbzjq,"DJFESKL;AIVMURWOC,Q.ZPX['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
110,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,Q.ZPX['/",gpou  mlfkhiea  tnsrvxyd  cbwzjq,"DJFESKL;AIVMRUOWC,Q.ZPX['/",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
111,"etaoinsrhldcumfgwkpybvxjqz -> DJFESLK;AIVMRUWC,OQ'ZPX[./",pfou  mlkvhiea  tsnrbxgd  cwqzjy,"DJFESLK;AIVMRUWC,OQ'ZPX[./",0.7784,0.013547546571538376,1.0,0.9551568583412623,1.0,0.9233246936755783
112,"etaoinsrhldcumfpgwxzybvkjq -> DJFEAKS;LIVMURWOC,'[X.ZPQ/",jfom  ulpkisea  tnhrvygd  cwbqzx,"DJFEAKS;LIVMURWOC,'[X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
113,"etaoinsrhldcumfpgwjzybvkxq -> DJFEAKS;LIVMURWOC,'[X.ZPQ/",xfom  ulpkisea  tnhrvygd  cwbqzj,"DJFEAKS;LIVMURWOC,'[X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
114,"etaoinsrhldcumfpgwqzybvkxj -> DJFEAKS;LIVMURWOC,'[X.ZPQ/",xfom  ulpkisea  tnhrvygd  cwbjzq,"DJFEAKS;LIVMURWOC,'[X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
115,"etaoinsrhldcumfpgwyzbvkxjq -> DJFEAKS;LIVMURWOC,'[X.ZPQ/",jfom  ulpxisea  tnhrkbgd  cwvqzy,"DJFEAKS;LIVMURWOC,'[X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
116,"etaoinsrhldcumfpgwqzybvkxj -> DJFEAKS;LIVMURWOC,['X.ZPQ/",xfom  ulpkisea  tnhrvygd  cwbjqz,"DJFEAKS;LIVMURWOC,['X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
117,"etaoinsrhldcumfpgwxqybvkjz -> DJFEAKS;LIVMURWOC,'[X.ZPQ/",jfom  ulpkisea  tnhrvygd  cwbzqx,"DJFEAKS;LIVMURWOC,'[X.ZPQ/",0.7719,0.911940777036695,0.5569324438044663,0.5744785691805473,0.8161717132633096,1.0
118,"etaoinsrhldumwyvkjcfpgbxqz -> KFJILASD;EVRUMOCW,X[ZPQ'./",bklu  moygnsrt  aeihpcvd  wjqzfx,"KFJILASD;EVRUMOCW,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
119,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,CX.ZPQ'[/",xfou  mlpkhiea  tnsrvgyd  cwbzqj,"DJFESKL;AIVMRUWO,CX.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
120,"etaoinsrhldumgykxjcfpwbvqz -> KFJILSDA;ERVUMOCW,X'ZPQ.[/",bxld  moywrnst  aeihpcku  gjvzqf,"KFJILSDA;ERVUMOCW,X'ZPQ.[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
121,"etaoinsrhldcumfpgwybvkxjqz -> DJFESLK;AIVMRUWOC,X'ZPQ.[/",xfou  mlpkhiea  tsnrvygd  cwjzqb,"DJFESLK;AIVMRUWOC,X'ZPQ.[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
122,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMURWO,CX[ZPQ'./",xfom  ulpkhiea  trsnvgyd  cwqzbj,"DJFES;LKAIVMURWO,CX[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
123,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFKL;AIVMRUOWC,Q.ZPX'[/",pbou  mlfyhaei  tnsrwvkd  cxgzqj,"DJSEFKL;AIVMRUOWC,Q.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
124,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMURWO,CQ[ZPX'./",gfom  ulpkhaei  trsnvxyd  cwqzbj,"DJSEF;LKAIVMURWO,CQ[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
125,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFKL;AIVMUROWC,Q.ZPX'[/",pbom  ulfyhaei  tnsrwvkd  cxgzqj,"DJSEFKL;AIVMUROWC,Q.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
126,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFL;KAIVMURW,COQ[ZPX.'/",pfom  ulkvhaei  trnsbxyd  cwjzgq,"DJSEFL;KAIVMURW,COQ[ZPX.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
127,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,CQ.ZPX'[/",gfom  ulpkhaei  tnsrvxyd  cwbzqj,"DJSEFKL;AIVMURWO,CQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
128,"etaoinsrhldmfwykxjcupgbvqz -> KFJILASD;EVURMOCW,X[ZPQ'./",bxlf  moygnsrt  aeihpckd  wjqzuv,"KFJILASD;EVURMOCW,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
129,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFK;LAIVMUROWC,Q.ZPX['/",pbom  ulfyhaei  tnrswvkd  cxgzjq,"DJSEFK;LAIVMUROWC,Q.ZPX['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
130,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMURWOC,Q[ZPX'./",yfom  ulpkhaei  trsnvxgd  cwqzbj,"DJSEF;LKAIVMURWOC,Q[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
131,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMRUWO,CX[ZPQ'./",xfou  mlpkhiea  trsnvgyd  cwqzbj,"DJFES;LKAIVMRUWO,CX[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
132,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMUROW,CQ.ZPX'[/",gpom  ulfvhaei  tnsryxkd  cbwzqj,"DJSEFKL;AIVMUROW,CQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
133,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFK;LAIVMUROW,CQ.ZPX['/",gpom  ulfvhaei  tnrsyxkd  cbwzjq,"DJSEFK;LAIVMUROW,CQ.ZPX['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
134,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFL;KAIVMURWOC,Q[ZPX.'/",yfom  ulpkhaei  trnsvxgd  cwjzbq,"DJSEFL;KAIVMURWOC,Q[ZPX.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
135,"etaoinsrhldumgwykjcfpbvxqz -> FJESDK;LAIMVUR,OWCP.XQZ['/",bkag  mlychoie  tnrsvpju  dwfzxq,"FJESDK;LAIMVUR,OWCP.XQZ['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
136,"etaoinsrhldcumfpgwybvkxjqz -> DJFES;LKAIVMRUWOC,X[ZPQ'./",xfou  mlpkhiea  trsnvygd  cwqzbj,"DJFES;LKAIVMRUWOC,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
137,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFKL;AIVMURW,COQ.ZPX'[/",pfom  ulkvhaei  tnsrbxyd  cwgzqj,"DJSEFKL;AIVMURW,COQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
138,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMRUWOC,X.ZPQ'[/",xfou  mlpkhiea  tnsrvygd  cwbzqj,"DJFESKL;AIVMRUWOC,X.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
139,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,OP[XQZ.'/",bylm  cakusnrt  eiohxpwd  gvjzfq,"JFILKSAD;EVURMCW,OP[XQZ.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
140,"etaoinsrhldcumfpgwybvkxjqz -> DJFESKL;AIVMURWOC,X.ZPQ'[/",xfom  ulpkhiea  tnsrvygd  cwbzqj,"DJFESKL;AIVMURWOC,X.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
141,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMURWO,CX.ZPQ'[/",xfom  ulpkhiea  tnsrvgyd  cwbzqj,"DJFESKL;AIVMURWO,CX.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
142,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFKL;AIVMRUW,COQ.ZPX'[/",pfou  mlkvhaei  tnsrbxyd  cwgzqj,"DJSEFKL;AIVMRUW,COQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
143,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFK;LAIVMURWOC,Q.ZPX['/",yfom  ulpkhaei  tnrsvxgd  cwbzjq,"DJSEFK;LAIVMURWOC,Q.ZPX['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
144,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMRUWOC,Q.ZPX'[/",yfou  mlpkhaei  tnsrvxgd  cwbzqj,"DJSEFKL;AIVMRUWOC,Q.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
145,"etaoinsrhldcumfpwygbvkxjqz -> DJFESLK;AIVMRUWO,CX'ZPQ.[/",xfou  mlpkhiea  tsnrvgyd  cwjzqb,"DJFESLK;AIVMRUWO,CX'ZPQ.[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
146,"etaoinsrhldcumfwykpgbvxjqz -> DJSEF;LKAIVMRUW,COQ[ZPX'./",pfou  mlkvhaei  trsnbxyd  cwqzgj,"DJSEF;LKAIVMRUW,COQ[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
147,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKASD;EVURMCW,OP[XQZ'./",bylm  cakunsrt  eiohxpwd  gvqzfj,"JFILKASD;EVURMCW,OP[XQZ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
148,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,OP[XQZ'./",vglm  cakunsrt  eiohxbwd  pyqzfj,"JFILKASD;EVURMWC,OP[XQZ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
149,"etaoinsrhldmfwyvkjcupgbxqz -> KFJILASD;EVURMOCW,X[ZPQ'./",bklf  moygnsrt  aeihpcvd  wjqzux,"KFJILASD;EVURMOCW,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
150,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFK;LAIVMURWO,CQ.ZPX['/",gfom  ulpkhaei  tnrsvxyd  cwbzjq,"DJSEFK;LAIVMURWO,CQ.ZPX['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
151,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CQ[ZPX.'/",gpom  ulfvhaei  trnsyxkd  cbjzwq,"DJSEFL;KAIVMUROW,CQ[ZPX.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
152,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,CQ[ZPX.'/",gfom  ulpkhaei  trnsvxyd  cwjzbq,"DJSEFL;KAIVMURWO,CQ[ZPX.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
153,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,X'ZPQ.[/",xpou  mlfkhiea  tsnrvgyd  cbjzqw,"DJFESLK;AIVMRUOWC,X'ZPQ.[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
154,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFL;KAIVMUROWC,Q[ZPX.'/",pbom  ulfyhaei  trnswvkd  cxjzgq,"DJSEFL;KAIVMUROWC,Q[ZPX.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
155,"etaoinsrhldumwykxjcfpgbvqz -> KFJILSDA;ERVUMOCW,X'ZPQ.[/",bxld  moygrnst  aeihpcku  wjvzqf,"KFJILSDA;ERVUMOCW,X'ZPQ.[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
156,"etaoinsrhldumgwykjcfpbvxqz -> FJESDL;KAIMVUR,OWCP[XQZ.'/",bkag  mlychoie  trnsvpju  dwxzfq,"FJESDL;KAIMVUR,OWCP[XQZ.'/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
157,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,CQ.ZPX'[/",gfou  mlpkhaei  tnsrvxyd  cwbzqj,"DJSEFKL;AIVMRUWO,CQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
158,"etaoinsrhldcumfpgwybvkxjqz -> DJSEF;LKAIVMRUWOC,Q[ZPX'./",yfou  mlpkhaei  trsnvxgd  cwqzbj,"DJSEF;LKAIVMRUWOC,Q[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
159,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFKL;AIVMURWOC,Q.ZPX'[/",yfom  ulpkhaei  tnsrvxgd  cwbzqj,"DJSEFKL;AIVMURWOC,Q.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
160,"etaoinsrhldcumfpgwybvkxjqz -> DJFES;LKAIVMURWOC,X[ZPQ'./",xfom  ulpkhiea  trsnvygd  cwqzbj,"DJFES;LKAIVMURWOC,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
161,"etaoinsrhldumfpgbkcwyvxjqz -> DKSEF;LJAIVURMWO,CQ/ZPX'.[",cpom  ulgvhaei  rtsnyxkd  fbqwzj,"DKSEF;LJAIVURMWO,CQ/ZPX'.[",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
162,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFK;LAIVMURW,COQ.ZPX['/",pfom  ulkvhaei  tnrsbxyd  cwgzjq,"DJSEFK;LAIVMURW,COQ.ZPX['/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
163,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMRUWO,CQ[ZPX'./",gfou  mlpkhaei  trsnvxyd  cwqzbj,"DJSEF;LKAIVMRUWO,CQ[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
164,"etaoinsrhldumwykxjcfpgbvqz -> KFJILASD;EVRUMOCW,X[ZPQ'./",bxlu  moygnsrt  aeihpckd  wjqzfv,"KFJILASD;EVRUMOCW,X[ZPQ'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
165,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,X.ZPQ'[/",xpom  ulfkhiea  tnsrvgyd  cbwzqj,"DJFESKL;AIVMUROWC,X.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
166,"etaoinsrhldcumfwykpgbvxjqz -> DJSEF;LKAIVMURW,COQ[ZPX'./",pfom  ulkvhaei  trsnbxyd  cwqzgj,"DJSEF;LKAIVMURW,COQ[ZPX'./",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
167,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMRUOW,CQ.ZPX'[/",gpou  mlfvhaei  tnsryxkd  cbwzqj,"DJSEFKL;AIVMRUOW,CQ.ZPX'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
168,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,X.ZPQ'[/",xpou  mlfkhiea  tnsrvgyd  cbwzqj,"DJFESKL;AIVMRUOWC,X.ZPQ'[/",0.7709,0.041958407507933206,1.0,0.9218851002656342,1.0,0.8904889683330095
169,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMUROWC,Q.ZPX'[/",pbom  ulfyhiea  tnsrwvkd  cxgzqj,"DJFESKL;AIVMUROWC,Q.ZPX'[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
170,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMRUWC,OQ[ZPX'./",pfou  mlkvhiea  trsnbxgd  cwqzyj,"DJFES;LKAIVMRUWC,OQ[ZPX'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
171,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,Q.ZPX'[/",gpou  mlfkhiea  tnsrvxyd  cbwzqj,"DJFESKL;AIVMRUOWC,Q.ZPX'[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
172,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,CX.ZPQ'[/",xfom  ulpkhaei  tnsrvgyd  cwbzqj,"DJSEFKL;AIVMURWO,CX.ZPQ'[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
173,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,Q'ZPX.[/",gpou  mlfkhiea  tsnrvxyd  cbjzqw,"DJFESLK;AIVMRUOWC,Q'ZPX.[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
174,"etaoinsrhldcumfwykpgbvxjqz -> DJFESLK;AIVMRUW,COQ'ZPX.[/",pfou  mlkvhiea  tsnrbxyd  cwjzqg,"DJFESLK;AIVMRUW,COQ'ZPX.[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
175,"etaoinsrhldumfpgkjcwybvxqz -> DKFES;LJAIVRUMWOC,Q/ZPX'.[",cpou  mlgbhiea  rtsnyvkd  fjqwzx,"DKFES;LJAIVRUMWOC,Q/ZPX'.[",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
176,"etaoinsrhldumwykxjcfpgbvqz -> KFJILASD;EVRUMOCW,Q[ZPX'./",cxlu  moygnsrt  aeihpbkd  wjqzfv,"KFJILASD;EVRUMOCW,Q[ZPX'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
177,"etaoinsrhldcumfwykpgbvxjqz -> DJFES;LKAIVMRUW,COQ[ZPX'./",pfou  mlkvhiea  trsnbxyd  cwqzgj,"DJFES;LKAIVMRUW,COQ[ZPX'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
178,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,CQ.ZPX'[/",gfou  mlpkhiea  tnsrvxyd  cwbzqj,"DJFESKL;AIVMRUWO,CQ.ZPX'[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
179,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,CX[ZPQ.'/",xpom  ulfvhaei  trnsygkd  cbjzwq,"DJSEFL;KAIVMUROW,CX[ZPQ.'/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
180,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFK;LAIVMURWOC,X.ZPQ['/",xfom  ulpkhaei  tnrsvygd  cwbzjq,"DJSEFK;LAIVMURWOC,X.ZPQ['/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
181,"etaoinsrhldcumfpgwybvkxjqz -> DJSEFL;KAIVMURWOC,X[ZPQ.'/",xfom  ulpkhaei  trnsvygd  cwjzbq,"DJSEFL;KAIVMURWOC,X[ZPQ.'/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
182,"etaoinsrhldcumfwykpgbvxjqz -> DJFESKL;AIVMURW,COQ.ZPX'[/",pfom  ulkvhiea  tnsrbxyd  cwgzqj,"DJFESKL;AIVMURW,COQ.ZPX'[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
183,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,OZ[XQP'./",vglm  cakxnsrt  eiohubwd  pyqzfj,"JFILKASD;EVURMWC,OZ[XQP'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
184,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMURWC,OQ[ZPX'./",pfom  ulkvhiea  trsnbxgd  cwqzyj,"DJFES;LKAIVMURWC,OQ[ZPX'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
185,"etaoinsrhldcumfpgwybvkxjqz -> DJFESLK;AIVMRUWOC,Q'ZPX.[/",yfou  mlpkhiea  tsnrvxgd  cwjzqb,"DJFESLK;AIVMRUWOC,Q'ZPX.[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
186,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESLK;AIVMRUOWC,Q'ZPX.[/",pbou  mlfyhiea  tsnrwvkd  cxjzqg,"DJFESLK;AIVMRUOWC,Q'ZPX.[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
187,"etaoinsrhldumgykxjcfpwbvqz -> KFJILSDA;ERVUMOCW,Q'ZPX.[/",cxld  moywrnst  aeihpbku  gjvzqf,"KFJILSDA;ERVUMOCW,Q'ZPX.[/",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
188,"etaoinsrhldcumfpwygbvkxjqz -> DJSEF;LKAIVMRUWO,CX[ZPQ'./",xfou  mlpkhaei  trsnvgyd  cwqzbj,"DJSEF;LKAIVMRUWO,CX[ZPQ'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
189,"etaoinsrhldcumfpwygbvkxjqz -> DJFES;LKAIVMURWO,CQ[ZPX'./",gfom  ulpkhiea  trsnvxyd  cwqzbj,"DJFES;LKAIVMURWO,CQ[ZPX'./",0.7646,0.055505939275269166,1.0,0.877041958606898,1.0,0.8904889683330095
